"actor_code","actor_name","url","final_url","status","title","site_name","heading","formerly","lang","fetched_at"
"GLO78","Accelerating Impacts of CGIAR Climate Research for Africa","https://aiccra.cgiar.org/","https://aiccra.cgiar.org/","200","Home page | AICCRA","AICCRA - Accelerating Impacts of CGIAR Climate Research for Africa","","","en","2026-09-14 13:43"
"GLO77","Center for Agriculture and Bioscience International","https://www.cabi.org/","https://www.cabi.org/","200","Home - CABI.org","CABI.org","We share knowledge to improve lives worldwide","","en-GB","2026-09-14 13:43"
"GLO79","World Vegetable Center","https://avrdc.org/","https://www.worldveg.org/","403 no readable page","","","","","","2026-09-14 13:43"
"GLO80","International Trade Center","https://intracen.org/","https://www.intracen.org/","200","ITC - Transforming trade. Changing lives.","ITC","ITC at the WTO Public Forum","","en","2026-09-14 13:43"
"GLO81","World Wildlife Fund","https://www.worldwildlife.org/","https://www.worldwildlife.org/","403","Just a moment...","","","","en-US","2026-09-14 13:43"
"GLO82","Initiative for Sustainable Agricultural Supply Chains","https://www.nachhaltige-agrarlieferketten.org/en/","https://www.sustainable-supply-chains.org/","200","Home – SASI","","Green, Fair, Inclusive","","en","2026-09-14 13:43"
"GLO83","Olam International","https://www.olamgroup.com/","https://www.olamgroup.com/","200","Home","","Olam Group reports PATMI of S$1.9 billion, up 488.7% year-on-year for H1 2026","","en","2026-09-14 13:43"
"GLO84","International Atomic Energy Agency","https://www.iaea.org/","https://www.iaea.org/","403","Just a moment...","","","","en-US","2026-09-14 13:43"
"GLO85","Global Green Institute","https://gggi.org/","https://gggi.org/","200","Global Green Growth Institute — A resilient world through inclusive and sustainable green growth","GGGI - Global Green Growth Institute","","","","2026-09-14 13:43"
"GLO86","Regrow Ag","https://www.regrow.ag/","https://www.regrow.ag/","200","Agriculture Resilience Platform | Regrow","","2026 State of Ag Resilience Report","","en","2026-09-14 13:43"
"GLO87","International Barcode of Life","https://ibol.org/","https://ibol.org/","200","International Barcode of Life – Illuminate Biodiversity","","we are","","en-US","2026-09-14 13:43"
"GLO88","Fairtrade International","https://www.fairtrade.net/","https://www.fairtrade.net/maxhavelaarfrance-fr.html","200","Max Havelaar France","","Navigation principale","","fr","2026-09-14 13:43"
"GLO89","Wetlands International","https://www.wetlands.org/","https://www.wetlands.org/","200","Home - Wetlands International","Wetlands International","World set to cross 1.5°C global warming, wetlands critical","","en-US","2026-09-14 13:43"
"GLO90","World Fair Trade Organisation","https://wfto.com/","https://wfto.com/","200","Discover The Power Of Fair Trade Enterprises With WFTO","World Fair Trade Organization","Discover the Power of Fair Trade Enterprises with WFTO","","en-US","2026-09-14 13:43"
"GLO91","Countrywise Communication","https://www.countrywise.com/","https://www.countrywise.com/","200","Countrywise Communication","","","","","2026-09-14 13:43"
"GLO92","Common Fund for Commodities","https://www.common-fund.org/","https://www.common-fund.org/","200","Home Page | Common Fund for Commodities","","","","en","2026-09-14 13:43"
"GLO93","The Manoff Group","https://manoffgroup.com/","","no response","","","","","","2026-09-14 13:43"
"GLO94","Association for Plant Breeding for the Benefit of Society","https://www.apbrebes.org/","https://www.apbrebes.org/","200","Home | APBREBES","","","","en","2026-09-14 13:44"
"GLO95","United Nations Office for the Coordination of Humanitarian Affaires","https://www.unocha.org/","https://www.unocha.org/","200","OCHA","","Homepage","","en","2026-09-14 13:44"
"GLO96","Action Aid International","https://actionaid.org/","https://actionaid.org/","200","ActionAid International","","","","en","2026-09-14 13:44"
"GLO97","Big Dutchman","https://www.bigdutchman.com/en/portal-en/","https://www.bigdutchman.com/en/portal-en/","404","404 - Big Dutchman","Big Dutchman","","","en","2026-09-14 13:44"
"GLO98","You Foundation - Education for Children in Need through Big Dutchman","https://you-stiftung.de/en/","https://you-stiftung.de/en/","200","Social investments help people to help themselves","You Stiftung","","","en-US","2026-09-14 13:44"
"GLO99","Korea-Africa Economic Cooperation","https://www.koafec2023.org/","http://ww16.koafec2023.org/?sub1=20260914-2144-27d4-817c-f320f0d9572b","200","koafec2023.org - Ce site web est à vendre ! - Ressources et information concernant koafec2023 Resources and Information.","","","","en","2026-09-14 13:44"
"GLO100","Women in Global Science and Technology","http://wisat.org/who-we-are/","https://wisat.org/who-we-are/","200","Who we are – WISAT","","Who we are","","en-US","2026-09-14 13:44"
"GLO101","Enrol-Vert","https://envol-vert.org/en/","https://envol-vert.org/en/","200","Envol Vert","Envol Vert","Qui sommes nous ?","","en-US","2026-09-14 13:44"
"GLO102","Noe","https://en.noe.org/","","no response","","","","","","2026-09-14 13:44"
"GLO103","Consortium for the Conservation of the Atlantic Humpback Dolphin","https://www.sousateuszii.org/","https://www.sousateuszii.org/","200","Sousa teuszii","Sousa teuszii | CCAHD - Consortium for the Conservation of the Atlantic Humpback Dolphin","Atlantic humpback dolphins","","en","2026-09-14 13:44"
"GLO104","International Tree Foundation","https://www.internationaltreefoundation.org/","https://www.internationaltreefoundation.org/","200","International Tree Foundation","International Tree Foundation","Plant trees that provide food and income for today and protect nature for tomorrow","","en-GB","2026-09-14 13:44"
"GLO105","UNIDO","https://www.unido.org/","https://www.unido.org/","200","UNIDO | United Nations Industrial Development Organization","","","Subscribe today and stay informed! Subscribe View newsletters Scan QR-code to subscribe About us Who we are Leadership Partnerships Member States Our priorities Clean energy and climate action Ending hunger Sustainable supply chains Get involved Business sector ITPOs Procurement Careers News centre ","en","2026-09-14 13:44"
"GLO106","Conservation International","https://www.conservation.org/","https://www.conservation.org/","200","Home | Conservation International","Conservation International","Conservation International","","en","2026-09-14 13:44"
"GRC1","Q-Plan International","https://qplan-intl.gr/","https://qplan-intl.gr/","200","Q-Plan International","Q-Plan International","Development Consultants","","en","2026-09-14 13:44"
"GRC2","University of Athens","https://en.uoa.gr/","https://en.uoa.gr/","200","ENGLISH | National and Kapodistrian University of Athens","National and Kapodistrian University of Athens","History that enlightens Knowledge that evolves...","","el","2026-09-14 13:44"
"GRC3","Benaki Phytopathological Institute","https://en.bpi.gr/","https://en.bpi.gr/","200","www.BPI.gr - BENAKI PHYTOPATHOLOGICAL INSTITUTE","","","","","2026-09-14 13:45"
"GRC7","University of Thessaly","https://www.uth.gr/en","https://www.uth.gr/en","200","University of Thessaly - Homepage","University Of Thessaly","University of Thessaly","","en","2026-09-14 13:45"
"GRC8","AgroApps","https://agroapps.gr/","https://agroapps.gr/","200","AgroApps | Moving Agriculture Forward","","Eξελίσσουμε τον αγροτικό τομέα","com/company/agenres/\"">@AgEnRes\u003C/a>\u003C/p>\u003Cp data-block-key=\""ad2m0\"">\u003Cb>X\u003C/b> (Formerly known as Twitter): \u003Ca href=\""https://twitter.","","2026-09-14 13:45"
"GRC9","Institute of Plant Breeding and Genetic Resources","https://ipgrb.gr/","https://ipgrb.gr/","200 no readable page","","","","","","2026-09-14 13:45"
"HRV1","University of Zagreb","https://www.unizg.hr/homepage/","https://www.unizg.hr/homepage/","200","Homepage","","","","en","2026-09-14 13:45"
"HRV2","Agency for Rural Development of Istria","http://www.azrri.hr/index.php?id=46and L=1","","no response","","","","","","2026-09-14 13:45"
"HRV3","Cukurova University","https://www.cu.edu.tr/en/","https://www.cu.edu.tr/en/","200","Cukurova University - Cukurova University","","","","","2026-09-14 13:45"
"HRV4","University of Split","https://www.unist.hr/en","https://www.unist.hr/en","200","Sveučilište u Splitu - Home","unist.hr","Get to know our Campus","","hr","2026-09-14 13:45"
"IDN1","PT Reasuransi Maipark","https://www.maipark.com/en/home","https://www.maipark.com/en","200","MAIPARK","","MAIPARK: Towards Indonesia's Disaster Resilience","","id","2026-09-14 13:45"
"GRC4","Hellenic Agricultural Organization","https://www.elgo.gr/","","no response","","","","","","2026-09-14 13:45"
"GRC5","Trofy AgriFoodTech Solutions","https://www.era-learn.eu/network-information/networks/prima/section-1-2013-farming-systems-2021/innovative-models-for-sustainable-future-of-mediterranean-pastoral-systems/trofy-agrifoodtech-solutions-single-member-private-company-sme","https://www.era-learn.eu/network-information/networks/prima/section-1-2013-farming-systems-2021/innovative-models-for-sustainable-future-of-mediterranean-pastoral-systems/trofy-agrifoodtech-solutions-single-member-private-company-sme","200","Trofy AgriFoodTech Solutions Single Member Private Company (SME) — ERA-LEARN","","","","en","2026-09-14 13:46"
"GRC6","Aristotle University of Thessaloniki","https://www.auth.gr/en/","https://www.auth.gr/en/homepage/","200","ARISTOTLE UNIVERSITY OF THESSALONIKI","","","","en-US","2026-09-14 13:46"
"IRL1","Self Help Africa","https://selfhelpafrica.org/ie/","https://selfhelpafrica.org/ie/","200","Self Help Africa - International Development Organisation","Self Help Africa","Give Seeds, Bees and Trees","","en-GB","2026-09-14 13:46"
"IRL2","University of Galway","https://www.universityofgalway.ie/","https://www.universityofgalway.ie/","200","University of Galway - University of Galway","","University of Galway","attr('href', ''+newAddr);}University of Galway University of Galway Formerly known as National University of Ireland, Galway (aka NUI Galway / NUIG) Expand all $(document).","en","2026-09-14 13:46"
"ITA1","Illy","https://www.illy.com/fr-fr/home?s_kwcid=AL!10537!3!595964829487!e!!g!!illyand utm_source=googleand utm_medium=cpcand utm_campaign=fr_brand_exactand gad_source=1and gclid=Cj0KCQiAzoeuBhDqARIsAMdH14Gl-qYI-aKVzAhjzWf9hWGWrymx4sICOP7SGxsg3HLaYp4KrPHiOZgaAkbcEALw_wcBand gclsrc=aw.ds","","no response","","","","","","2026-09-14 13:46"
"ITA2","Italian Agency for Development Cooperation","https://www.aics.gov.it/wp-content/uploads/2016/07/LEGGE_11_agosto_2014_n__125_ENG.pdf","https://www.aics.gov.it/wp-content/uploads/2016/07/LEGGE_11_agosto_2014_n__125_ENG.pdf","404","Pagina non trovata - AICS","AICS","","","it-IT","2026-09-14 13:46"
"ITA3","International Center for Advanced Mediterranean Agronomic Studies, Bari","https://www.ciheam.org/fr/","https://www.ciheam.org/fr/","200","Accueil-fr-new - CIHEAM","CIHEAM","Nos activités","","fr-FR","2026-09-14 13:46"
"ITA4","National Research Council of Italy","https://www.cnr.it/en","https://www.cnr.it/en","200","Home | Consiglio Nazionale delle Ricerche","","Wanted: the animal that has drawn hexagons for half a billion years","","en","2026-09-14 13:46"
"ITA5","Roma Tre University","https://www.uniroma3.it/en/","https://www.uniroma3.it/en/","200","Homepage - modern - Università Roma Tre","Università Roma Tre","Università Roma Tre","","en-US","2026-09-14 13:46"
"ITA6","Institute of Bioscience and Bioresources","https://www.ibbr.cnr.it/ibbr/","https://www.ibbr.cnr.it/ibbr/","200","Institute of Biosciences and Bioresources (IBBR-CNR)","IBBR/CNR - Istituto di Bioscienze e Biorisorse","","","","2026-09-14 13:46"
"ITA7","University of Turin","https://en.unito.it/","https://en.unito.it/","403","Just a moment...","","","","en-US","2026-09-14 13:46"
"ITA8","University of Florence","https://www.unifi.it/changelang-eng.html","https://www.unifi.it/changelang-eng.html","403","Just a moment...","","","","en-US","2026-09-14 13:46"
"ITA9","Council for Agricultural Research and  Economics, Center for Genomics and Bioinformatics","https://www.crea.gov.it/en/web/genomica-e-bioinformatica","https://www.crea.gov.it/en/web/genomica-e-bioinformatica","200","Home - Genomics and Bioinformatics - CREA","","Home - Genomics and Bioinformatics","The Rome office was established as a laboratory of the National Institute of Research for Food and Nutrition.","en-US","2026-09-14 13:46"
"ITA10","University of Milan","https://www.unimi.it/en","https://www.unimi.it/en","403","Just a moment...","","","","en-US","2026-09-14 13:46"
"ITA11","University of Pavia","https://web-en.unipv.it/","","no response","","","","","","2026-09-14 13:46"
"ITA12","Catholic University of the Sacred Heart, Milan","https://www.unicatt.it/","https://www.unicatt.it/","200 unparseable","","","","","","2026-09-14 13:46"
"ITA13","Euro-Mediterranean Center on Climate Change","https://www.cmcc.it/","https://www.cmcc.it/","200","CMCC Foundation","CMCC","","","en-US","2026-09-14 13:47"
"ITA15","Marche Polytechnic University, Ancona","https://www.univpm.it/Entra/","https://www.univpm.it/Entra/","200","UNIVPM - Università Politecnica delle Marche Home","UNIVPM","PRIMO PIANO","","it","2026-09-14 13:47"
"ITA16","Italian Network for Pastoralism","https://retepastorizia.it/index.php/know-the-appia-network/","https://retepastorizia.it/index.php/know-the-appia-network/","404","404 Not Found","","Not Found","","","2026-09-14 13:47"
