timestamp,source,project_code,doc_type,title,url,filepath,status,notes
2026-03-10 14:54:22,worldbank,BJ-BJ-Energy Srvc Delivery APL (FY05) -- P079633,Implementation Completion and Results Report,Benin - Additional Financing for the Energy Services Delivery Project,http://documents.worldbank.org/curated/en/173831468014373996/pdf/ICR26760ICR0Be000PUBLIC00Box379856B.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-BJ-Energy_Srvc_Delivery_APL_FY05_--_P079633_Implementation_Completion_and_Results_Report_2013.pdf,success,NA
2026-03-10 14:54:25,worldbank,BJ-Second Multisectoral HIV/AIDS Control Project -- P096056,Implementation Completion and Results Report,Benin - Second Multisectoral HIV or AIDS Control Project,http://documents.worldbank.org/curated/en/294881468013201035/pdf/ICR21890ICR0Be00Box377377B00PUBLIC0.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-Second_Multisectoral_HIV_AIDS_Control_Project_--_P096056_Implementation_Completion_and_Results_Report_2013.pdf,success,NA
2026-03-10 14:54:28,worldbank,BJ-BN-National Community Driven Development Project -- P081484,Implementation Completion and Results Report,Benin - National Community-Driven Development Support Project,http://documents.worldbank.org/curated/en/163821468004448995/pdf/NonAsciiFileName0.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-BN-National_Community_Driven_Development_Project_--_P081484_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
2026-03-10 14:54:31,worldbank,BJ-Emergency Support to Enhance Food Security (ESEFS) -- P120052,Implementation Completion and Results Report,Benin - Emergency Support to Enhance Food Security Project,http://documents.worldbank.org/curated/en/178311468208772728/pdf/ICR23800P120050C0disclosed070230120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-Emergency_Support_to_Enhance_Food_Security_ESEFS_--_P120052_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
2026-03-10 14:54:34,worldbank,BJ-BENIN: Malaria Control Booster Program -- P096482,Implementation Completion and Results Report,Benin - Malaria Control Support Project,http://documents.worldbank.org/curated/en/391561468206657855/pdf/ICR20420P096480C0disclosed010240120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-BENIN_Malaria_Control_Booster_Program_--_P096482_Implementation_Completion_and_Results_Report_2011.pdf,success,NA
2026-03-10 14:54:36,worldbank,BJ-Cotton Sector Reform Project -- P072503,Implementation Completion and Results Report,Benin - Cotton Sector Reform Project,http://documents.worldbank.org/curated/en/880121468200057549/pdf/ICR9620BJ0P072101Official0Use0Only1.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-Cotton_Sector_Reform_Project_--_P072503_Implementation_Completion_and_Results_Report_2008.pdf,success,NA
2026-03-10 14:54:39,worldbank,3W-HIV/AIDS PROJECT FOR ABIDJAN - LAGOS TRANSPORT CORRIDOR -- P074850,Implementation Completion and Results Report,Benin - HIV/AIDS Abidjan - Lagos Transport Corridor Project,http://documents.worldbank.org/curated/en/333411468228909380/pdf/ICR00006150ICR1Disclosed0Aug0102008.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_3W-HIV_AIDS_PROJECT_FOR_ABIDJAN_-_LAGOS_TRANSPORT_CORRIDOR_--_P074850_Implementation_Completion_and_Results_Report_2008.pdf,success,NA
2026-03-10 14:54:42,worldbank,BJ-Poverty Reduction Strategy Credit - 1st PRSC -- P072003,Implementation Completion and Results Report,Benin - Poverty Reduction Support Credit Project,http://documents.worldbank.org/curated/en/633801468013849514/pdf/34465.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-Poverty_Reduction_Strategy_Credit_-_1st_PRSC_--_P072003_Implementation_Completion_and_Results_Report_2005.pdf,success,NA
2026-03-10 14:54:44,worldbank,BJ-Social Fund -- P035645,Implementation Completion and Results Report,Benin - Social Fund Project,http://documents.worldbank.org/curated/en/335681468741866430/pdf/290780BJ.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-Social_Fund_--_P035645_Implementation_Completion_and_Results_Report_2004.pdf,success,NA
2026-03-10 14:54:48,worldbank,BJ-PERAC -- P061577,Implementation Completion and Results Report,Benin - Public Expenditure Reform Adjustment Program,http://documents.worldbank.org/curated/en/445811468769810690/pdf/28072.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-PERAC_--_P061577_Implementation_Completion_and_Results_Report_2004.pdf,success,NA
2026-03-10 14:54:50,worldbank,BJ-BORGOU PILOT RSP -- P057345,Implementation Completion and Results Report,Benin - Borgou Pilot Rural Support Project,http://documents.worldbank.org/curated/en/661231468200935331/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-BORGOU_PILOT_RSP_--_P057345_Implementation_Completion_and_Results_Report_2002.pdf,success,NA
2026-03-10 14:54:54,worldbank,BJ-TRANSPORT SECTOR INVESTMENT PROGRAM -- P000117,Implementation Completion and Results Report,Benin - Transport Sector Investment Program Project,http://documents.worldbank.org/curated/en/723271468210279565/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-TRANSPORT_SECTOR_INVESTMENT_PROGRAM_--_P000117_Implementation_Completion_and_Results_Report_2002.pdf,success,NA
2026-03-10 14:54:56,worldbank,BJ-EDUCATION DEVELOPMENT PROJECT -- P000103,Implementation Completion and Results Report,Benin - Education Development Project,http://documents.worldbank.org/curated/en/839241468010887079/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-EDUCATION_DEVELOPMENT_PROJECT_--_P000103_Implementation_Completion_and_Results_Report_2002.pdf,success,NA
2026-03-10 14:55:00,worldbank,BJ-Rural Water Supply and Sanitation -- P000121,Implementation Completion and Results Report,Benin - Rural Water Supply and Sanitation Project,http://documents.worldbank.org/curated/en/227751468014943312/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-Rural_Water_Supply_and_Sanitation_--_P000121_Implementation_Completion_and_Results_Report_2001.pdf,success,NA
2026-03-10 14:55:03,worldbank,BJ-COMMUNITY-BASED FOOD SECURITY -- P000099,Implementation Completion and Results Report,Benin - Community-Based Food Security Project,http://documents.worldbank.org/curated/en/968181468013151895/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-COMMUNITY-BASED_FOOD_SECURITY_--_P000099_Implementation_Completion_and_Results_Report_2001.pdf,success,NA
2026-03-10 14:55:06,worldbank,BJ-Agricultural Services Restructuring -- P000105,Implementation Completion and Results Report,Benin - Agricultural Services Restructuring Project,http://documents.worldbank.org/curated/en/220991468014943028/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-Agricultural_Services_Restructuring_--_P000105_Implementation_Completion_and_Results_Report_2000.pdf,success,NA
2026-03-10 14:55:09,worldbank,BJ-SAC III -- P000111,Implementation Completion and Results Report,Benin - Third Structural Adjustment Credit Project,http://documents.worldbank.org/curated/en/231301468210278419/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-SAC_III_--_P000111_Implementation_Completion_and_Results_Report_1999.pdf,success,NA
2026-03-10 14:55:13,worldbank,BJ-PRE-INVESTMENT -- P000109,Implementation Completion and Results Report,Benin - Pre-investment Project,http://documents.worldbank.org/curated/en/246541468210277823/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-PRE-INVESTMENT_--_P000109_Implementation_Completion_and_Results_Report_1999.pdf,success,NA
2026-03-10 14:55:17,worldbank,BJ-PUBLIC ENTERPRISES -- P000088,Implementation Completion and Results Report,Benin - Public Enterprise Sector Rehabilitation Project,http://documents.worldbank.org/curated/en/740101468210276920/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-PUBLIC_ENTERPRISES_--_P000088_Implementation_Completion_and_Results_Report_1998.pdf,success,NA
2026-03-10 14:55:21,worldbank,BJ-HEALTH SERVICES DEV -- P000098,Implementation Completion and Results Report,Benin - Health Services Development Project,http://documents.worldbank.org/curated/en/157641468205469241/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BJ-HEALTH_SERVICES_DEV_--_P000098_Implementation_Completion_and_Results_Report_1998.pdf,success,NA
2026-03-10 14:55:25,worldbank,BW-Botswana Programmatic Economic Resilience and Green Recovery Development Policy Loan II -- P176810,Implementation Completion and Results Report,Botswana - Second Programmatic Economic Resilience and Green Recovery Development Policy Loan Project,https://documents.worldbank.org/curated/en/099121825122532143/pdf/BOSIB-35f31917-1454-433b-a021-4d7246073f71.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BW-Botswana_Programmatic_Economic_Resilience_and_Green_Recovery_Development_Policy_Loan_II_--_P176810_Implementation_Completion_and_Results_Report_2025.pdf,success,NA
2026-03-10 14:55:28,worldbank,BW-Integrated Transport -- P102368,Implementation Completion and Results Report,Botswana - Integrated Transport Project,http://documents.worldbank.org/curated/en/099213502272315065/pdf/BOSIB0474278330d008e6f0b8db7f2a7b73.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BW-Integrated_Transport_--_P102368_Implementation_Completion_and_Results_Report_2023.pdf,success,NA
2026-03-10 14:55:30,worldbank,BW-Botswana - Morupule B Generation and Transmission Project -- P112516,Implementation Completion and Results Report,Botswana - Morupule B Generation and Transmission Project,http://documents.worldbank.org/curated/en/859671476971991085/pdf/ICR3301-REVISED-PUBLIC-ICR-Report-for-P112516-Oct-6-with-Corrected-Annex-1-Jan272017-VV.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BW-Botswana_-_Morupule_B_Generation_and_Transmission_Project_--_P112516_Implementation_Completion_and_Results_Report_2016.pdf,success,NA
2026-03-10 14:55:32,worldbank,BW-Botswana National HIV/AIDS Prevention Support Project -- P102299,Implementation Completion and Results Report,Botswana - National HIV and AIDS Prevention Support Project,http://documents.worldbank.org/curated/en/354101467990942497/pdf/ICR3511-P102299-Box394888B-OUO-9.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BW-Botswana_National_HIV_AIDS_Prevention_Support_Project_--_P102299_Implementation_Completion_and_Results_Report_2016.pdf,success,NA
2026-03-10 14:55:35,worldbank,BF-B. Faso - Education Access and Quality Improvement Project (EAQIP) -- P148062,Implementation Completion and Results Report,Burkina Faso - Education Access and Quality Improvement Project (EAQIP),https://documents.worldbank.org/curated/en/099121625153095511/pdf/BOSIB-e07e3336-a2c2-4210-884b-5362d5bf9621.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-B_Faso_-_Education_Access_and_Quality_Improvement_Project_EAQIP_--_P148062_Implementation_Completion_and_Results_Report_2025.pdf,success,NA
2026-03-10 14:55:37,worldbank,BF-Burkina Faso Higher Education Support Project -- P164293,Implementation Completion and Results Report,"Burkina Faso - Higher Education Support Project
",https://documents.worldbank.org/curated/en/099121525181539015/pdf/BOSIB-c60ecc12-6817-42ac-b713-68783e4d4d44.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Burkina_Faso_Higher_Education_Support_Project_--_P164293_Implementation_Completion_and_Results_Report_2025.pdf,success,NA
2026-03-10 14:55:39,worldbank,BF-Health Services Reinforcement Project -- P164696,Implementation Completion and Results Report,"Burkina Faso - Health Services Reinforcement Project
",https://documents.worldbank.org/curated/en/099070725190563602/pdf/BOSIB-b5b8c421-4493-4709-9233-b71c0cd516e4.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Health_Services_Reinforcement_Project_--_P164696_Implementation_Completion_and_Results_Report_2025.pdf,success,NA
2026-03-10 14:55:42,worldbank,BF-Burkina Faso Improving Education of children with disabilities -- P166596,Implementation Completion and Results Report,Implementation Completion and Results Report (ICR) Document - Burkina Faso Improving Education of children with disabilities - P166596,https://documents.worldbank.org/curated/en/099043025111092692/pdf/P166596-5a130083-80c9-4650-83b6-89238680137a.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Burkina_Faso_Improving_Education_of_children_with_disabilities_--_P166596_Implementation_Completion_and_Results_Report_2025.pdf,success,NA
2026-03-10 14:55:46,worldbank,BF-BF-Transport Sector Modernization and Corridor Trade Facilitation  Project -- P156892,Implementation Completion and Results Report,Burkina Faso - Transport Sector Modernization and Corridor Trade Facilitation Project,http://documents.worldbank.org/curated/en/099060424115514236/pdf/BOSIB1d68ba63702d1b90516e67e198d100.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-BF-Transport_Sector_Modernization_and_Corridor_Trade_Facilitation_Project_--_P156892_Implementation_Completion_and_Results_Report_2024.pdf,success,NA
2026-03-10 14:55:49,worldbank,BF-Burkina-Faso eGovernment Project -- P155645,Implementation Completion and Results Report,Burkina Faso - eGovernment Project,http://documents.worldbank.org/curated/en/099070523103510029/pdf/BOSIB17046fe2f151f0141591bf53105d7a876beb4.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Burkina-Faso_eGovernment_Project_--_P155645_Implementation_Completion_and_Results_Report_2023.pdf,success,NA
2026-03-10 14:55:51,worldbank,BF-Burkina Faso Livestock Sector Development Support Project -- P159476,Implementation Completion and Results Report,Burkina Faso - Livestock Sector Development Support Project,http://documents.worldbank.org/curated/en/099042123114013316/pdf/BOSIB0291752ea0c909b180e789536cb930.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Burkina_Faso_Livestock_Sector_Development_Support_Project_--_P159476_Implementation_Completion_and_Results_Report_2023.pdf,success,NA
2026-03-10 14:55:53,worldbank,BF-Burkina Faso COVID-19 Crisis-Response Development Policy Financing -- P174315,Implementation Completion and Results Report,Burkina Faso - COVID-19 Crisis-Response Development Policy Financing Project,http://documents.worldbank.org/curated/en/099645201182321270/pdf/BOSIB0568e913607508ca80459fed8820a2.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Burkina_Faso_COVID-19_Crisis-Response_Development_Policy_Financing_--_P174315_Implementation_Completion_and_Results_Report_2022.pdf,success,NA
2026-03-10 14:55:55,worldbank,"BF-Local Government Support, COVID-19 and Resilience Response Project -- P120517",Implementation Completion and Results Report,Burkina Faso - Local Government Support Project,http://documents.worldbank.org/curated/en/238331649958842519/pdf/Burkina-Faso-Local-Government-Support-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_BF-Local_Government_Support_COVID-19_and_Resilience_Response_Project_--_P120517_Implementation_Completion_and_Results_Report_2022.pdf,success,NA
